code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,other_sports
1955070,TRUE,BATTEN Haley,BATTEN H,Haley BATTEN,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,Cycling Mountain Bike,Women's Cross-country,1998-09-19,FORT COLLINS; CO,United States,SANTA CRUZ; CA,United States,,Enjoys doing other sports; such as cross-country skiing; reading; baking; hiking; learning the ukulele,Athlete,Received a Liberal Arts and Sciences degree from Quest University (Squamish; BC; CAN) in 2020,Father; Patrick. Mother; Cathy. One brother,English,Personal: Kristin Armstrong (USA),
1940179,TRUE,PLAPP Lucas,PLAPP L,Lucas PLAPP,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,Cycling Road,Men's Individual Time Trial,2000-12-25,ST ALBANS; VIC,Australia,ANDORRA LA VELLA,Andorra,Luke; Plappy,,Athlete,,Father; Simon. Mother; Rue,English,Tim Decker national,
1894533,TRUE,ANSARI Amir,ANSARI A,Amir ANSARI,Male,Athlete,EOR,EOR,Refugee Olympic Team,Afghanistan,Afghanistan,AFG,0.0,0.0,Cycling Road,Men's Individual Time Trial,1999-08-19,,IR Iran,UPPSALA,Sweden,,,Athlete,Studying Construction Engineering at Uppsala University (SWE),,Pashtun; Sweden,,
1572951,TRUE,KWIATKOWSKI Michal,KWIATKOWSKI M,Michal KWIATKOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,Cycling Road,Men's Individual Time Trial,1990-06-02,CHELMZA,Poland,TORUN,Poland,Kwiatek (Flower); Kwiato,,Athlete,,Wife; Agata Laskowska. Daughters; Maria and Alicja. Brother; Radosław,English; Polish,,
1976449,TRUE,BISSEGGER Stefan,BISSEGGER S,Stefan BISSEGGER,Male,Athlete,SUI,Switzerland,Switzerland,Switzerland,Switzerland,SUI,0.0,0.0,Cycling Road,Men's Individual Time Trial,1998-09-13,WEINFELDEN,Switzerland,WEINFELDEN,Switzerland,Muni,Listening to music and fitness work,Athlete,,Wife; Celine. Son; Oliver,English; German,Daniel Gisiger national,
1963098,TRUE,HAMZA Yacine,HAMZA Y,Yacine HAMZA,Male,Athlete,ALG,Algeria,Algeria,Algeria,Algeria,ALG,0.0,0.0,Cycling Road,Men's Road Race,1997-04-18,ALGIERS,Algeria,,,,,Athlete,,,Arabic,,
1934531,TRUE,SEPULVEDA Eduardo,SEPULVEDA E,Eduardo SEPULVEDA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,Cycling Road,Men's Road Race,1991-06-13,RAWSON,Argentina,ANDORRA LA VELLA,Andorra,Sepu; Edu; Balito (his father was known as 'Balo'),,Athlete,,Partner Florencia. Father; Eduardo Snr (deceased). Twin sister; Natalia,Spanish,,
1940167,TRUE,O'CONNOR Ben,O'CONNOR B,Ben O'CONNOR,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,Cycling Road,Men's Road Race,1995-11-25,SUBIACO; WA,Australia,,,Benno,Watching cricket; drinking wine; gastronomy; skiing; reading,Athlete,,,English,,
1940185,TRUE,MATTHEWS Michael,MATTHEWS M,Michael MATTHEWS,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,Cycling Road,Men's Road Race,1990-09-26,CANBERRA; ACT,Australia,MONACO,Monaco,Bling,Riding motorbikes,Athlete,,Wife; Katarina. Daughter; Kaia. Father; Allan. Mother; Donna. Older sister; Clare. Younger brother; Ben,English,,
1940191,TRUE,CLARKE Simon,CLARKE S,Simon CLARKE,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,Cycling Road,Men's Road Race,1986-07-18,MELBOURNE; VIC,Australia,ANDORRA LA VELLA,Andorra,,,Athlete,,Wife; Mara. Daughter; Stella. Son; Nino,English; Italian,,
1566118,TRUE,HALLER Marco,HALLER M,Marco HALLER,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,Cycling Road,Men's Road Race,1991-04-01,SAINKT VEIT AN DER GLAN,Austria,,,,Golf; and supporting English Premier League football club Arsenal,Athlete,,Wife; Katharina. Son; Xaver,German,,
1903127,TRUE,BENOOT Tiesj,BENOOT T,Tiesj BENOOT,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0.0,0.0,Cycling Road,Men's Road Race,1994-03-11,GHENT,Belgium,GHENT,Belgium,,,Athlete,Economics at Ghent University (BEL),Partner; Fien. Daughters; Roos and Loes,English; French,,
1942757,TRUE,STUYVEN Jasper,STUYVEN J,Jasper STUYVEN,Male,Athlete,BEL,Belgium,Belgium,Belgium,Belgium,BEL,0.0,0.0,Cycling Road,Men's Road Race,1992-04-17,LEUVEN,Belgium,MONACO,Monaco,,,Athlete,Graduated with a Bachelor's degree in Commerce from West Flanders University of Applied Sciences (BEL),Wife; Elke Bleyaert (married June 2024). Father; Mathieu. Mother; Kathleen,English; Flemish,,
1953503,TRUE,RANGEL COSTA Vinicius,RANGEL COSTA V,Vinicius RANGEL COSTA,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0.0,0.0,Cycling Road,Men's Road Race,2001-05-26,CABO FRIO,Brazil,MURCIA,Spain,,,Athlete,,,Portuguese; Spanish,,
1966695,TRUE,WOODS Michael,WOODS M,Michael WOODS,Male,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,0.0,0.0,Cycling Road,Men's Road Race,1986-10-12,EAST YORK; ON,Canada,,Andorra,Rusty; Woodsy,,Athlete,English at University of Michigan; Ann Arbor (MI; USA),Wife; Elly. Daughter; Maxine (2020). Son; Willy (2021),English,,Athletics: Former professional middle distance runner; ran a sub-four-minute mile when he was 18. Retired from the sport in 2011 after battling a recurring stress fracture to the navicular bone in his left foot
1920607,TRUE,LYU Xianjing,LYU X,LYU Xianjing,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,Cycling Road,Men's Road Race,1998-02-02,YUNNAN,China,,,,,Athlete,,,Mandarin,,
1911163,TRUE,MARTINEZ Dani,MARTINEZ D,Dani MARTINEZ,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,Cycling Road,Men's Road Race,1996-04-25,SOACHA,Colombia,BOGOTA,Colombia,,Fishing,Athlete,,Wife; Laura. Two children (one son; one daughter). Father; Guillermo. Mother; Blanca. Brother; Jeison,English; Italian; Spanish,,
1911167,TRUE,BUITRAGO Santi,BUITRAGO S,Santi BUITRAGO,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,Cycling Road,Men's Road Race,1999-09-26,BOGOTA,Colombia,SUBA,Colombia,The Vulture,,Athlete,,Father; Hector Gustavo. Mother; Alba,Spanish,,
1879169,TRUE,PEDERSEN Mads,PEDERSEN M,Mads PEDERSEN,Male,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,0.0,0.0,Cycling Road,Men's Road Race,1995-12-18,TOLLOSE,Denmark,,Switzerland,,,Athlete,,Wife; Lisette (married 2019). Father; Claus. Brother; Martin,Danish; English,,
1961877,TRUE,NARVAEZ Jhonatan,NARVAEZ J,Jhonatan NARVAEZ,Male,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,0.0,0.0,Cycling Road,Men's Road Race,1997-03-04,EL PLAYON DE SAN FRANCISCO,Ecuador,ANDORRA,Andorra,,,Athlete,,,Spanish,,
1928243,TRUE,ARANBURU Alex,ARANBURU A,Alex ARANBURU,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0.0,0.0,Cycling Road,Men's Road Race,1995-09-19,EZKIO,Spain,ANDORRA,Andorra,,,Athlete,,Partner; Alaitz Zubiaurre. Brother; Mikel,Basque; Spanish,,
1928245,TRUE,AYUSO Juan,AYUSO J,Juan AYUSO,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0.0,0.0,Cycling Road,Men's Road Race,2002-09-16,BARCELONA,Spain,,,,,Athlete,,Father; Javier. Mother; Susan. Sister; Maria,English; Spanish,,
1888062,TRUE,MIHKELS Madis,MIHKELS M,Madis MIHKELS,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0.0,0.0,Cycling Road,Men's Road Race,2003-05-31,TARTU,Estonia,TARTU,Estonia,Beavis,,Athlete,,,Estonian,,
1895639,TRUE,ALAPHILIPPE Julian,ALAPHILIPPE J,Julian ALAPHILIPPE,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,Cycling Road,Men's Road Race,1992-06-11,SAINT-AMAND-MONTROND,France,,Andorra,Loulou; Alafpolak; Juju,,Athlete,,Partner; Marion. Son; Nino (2021). Father; Jacques (deceased). Mother; Catherine. Younger brother; Bryan. Younger brother; Leo,English; French,,
1895694,TRUE,LAPORTE Christophe,LAPORTE C,Christophe LAPORTE,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,Cycling Road,Men's Road Race,1992-12-11,LA SEYNE-SUR-MER,France,VAR,France,,,Athlete,,Partner; Marion. Sons; Marlo and Billy,French,,
1895699,TRUE,MADOUAS Valentin,MADOUAS V,Valentin MADOUAS,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,Cycling Road,Men's Road Race,1996-07-12,BREST,France,,,,,Athlete,,Partner; Nathalie Chaumont. Father; Laurent. Mother; Gwenaelle. Sister; Fanny,French,,
1912577,TRUE,WRIGHT Fred,WRIGHT F,Fred WRIGHT,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,Cycling Road,Men's Road Race,1999-06-13,LONDON,Great Britain,,,,Film; PlayStation; table tennis,Athlete,,Father; Phil. Mother; Becca,English,,
1977948,TRUE,WILLIAMS Stephen,WILLIAMS S,Stephen WILLIAMS,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,Cycling Road,Men's Road Race,1996-06-09,ABERYSTWYTH,Great Britain,,,Stevie,,Athlete,,,English,,
1889760,TRUE,POLITT Nils,POLITT N,Nils POLITT,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,Cycling Road,Men's Road Race,1994-03-06,COLOGNE,Germany,H?RTH,Germany,,,Athlete,,Wife; Annike. Daughter; Lilly. Son; Luke. Father; Jorg,German,,
1961294,TRUE,BOUGLAS Georgios,BOUGLAS G,Georgios BOUGLAS,Male,Athlete,GRE,Greece,Greece,Greece,Greece,GRE,0.0,0.0,Cycling Road,Men's Road Race,1990-11-17,TRIKALA,Greece,,,,,Athlete,,Father; Konstantino (deceased). Mother; Eleni. Brother; Apostolos,Greek,,
1957110,TRUE,LAU Wan Yau Vincent,LAU WYV,LAU Wan Yau Vincent,Male,Athlete,HKG,Hong Kong; China,Hong Kong; China,Hong Kong; China,Hong Kong; China,HKG,0.0,0.0,Cycling Road,Men's Road Race,1996-09-23,,,,,,,Athlete; student,Studying Health Education at the University of Hong Kong,,English,,
1536669,TRUE,LABIB Ali,LABIB A,Ali LABIB,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,Cycling Road,Men's Road Race,2002-09-21,TABRIZ,IR Iran,,,,,Athlete,,,Persian,,Mountain bike: Represented Iran at the Asian Championships in 2019 and 2020
1539983,TRUE,HEALY Ben,HEALY B,Ben HEALY,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,0.0,0.0,Cycling Road,Men's Road Race,2000-09-11,KINGSWINFORD,Great Britain,,,,,Athlete,,,English,,
1898787,TRUE,EINHORN Itamar,EINHORN I,Itamar EINHORN,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0.0,0.0,Cycling Road,Men's Road Race,1997-09-20,MODI'IN,Israel,GIRONA,Spain,,,Athlete,,,English; Hebrew,,
1911399,TRUE,MOZZATO Luca,MOZZATO L,Luca MOZZATO,Male,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,0.0,0.0,Cycling Road,Men's Road Race,1998-02-15,ARZIGNANO,Italy,,,,,Athlete,,Partner; Giorgia Pioselli,Italian,,
1945759,TRUE,ARASHIRO Yukiya,ARASHIRO Y,ARASHIRO Yukiya,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0.0,0.0,Cycling Road,Men's Road Race,1984-09-22,ISHIGAKI,Japan,,Andorra,,,Athlete,,Wife; Miwa Iijima (photographer),English; French; Japanese,,
1928201,TRUE,LUTSENKO Alexey,LUTSENKO A,Alexey LUTSENKO,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0.0,0.0,Cycling Road,Men's Road Race,1992-09-07,BOLSHAYA MALYSHKA,Kazakhstan,MONACO,Monaco,,,Athlete,,Wife; Elena. Daughter; Zlata (born 2013). Sons; Chamomile (born 2019) and Alexey (born 2022),French; Italian; Kazakh; Russian,,
1931269,TRUE,KIM Euro,KIM E,KIM Euro,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,0.0,0.0,Cycling Road,Men's Road Race,1999-10-07,YANGPYEONG,Korea,,,Dollar (a play on the English translation of his name Euro),,Athlete,,,Korean,,
1947986,TRUE,SKUJINS Toms,SKUJINS T,Toms SKUJINS,Male,Athlete,LAT,Latvia,Latvia,Latvia,Latvia,LAT,0.0,0.0,Cycling Road,Men's Road Race,1991-06-15,SIGULDA,Latvia,GIRONA,Spain,,Listening to podcasts; reading,Athlete,,Wife; Abigail Mickey. One daughter,English; Latvian,,Cycling mountain bike: Represented Latvia at the 2016 European Championships in Sigulda; Latvia
1898321,TRUE,KIRSCH Alex,KIRSCH A,Alex KIRSCH,Male,Athlete,LUX,Luxembourg,Luxembourg,Luxembourg,Luxembourg,LUX,0.0,0.0,Cycling Road,Men's Road Race,1992-06-12,LUXEMBOURG CITY,Luxembourg,ORDINO,Andorra,,,Athlete,Studied Sports Management via distance learning at Wismar University (GER),,English; French; German; Italian; Luxembourgish; Spanish,,
1572171,TRUE,ROUGIER-LAGANE Christopher,ROUGIER-LAGANE C,Christopher ROUGIER-LAGANE,Male,Athlete,MRI,Mauritius,Mauritius,Mauritius,Mauritius,MRI,0.0,0.0,Cycling Road,Men's Road Race,1998-09-24,CUREPIPE,Mauritius,TAMARIN,Mauritius,Lot frer Lagane (little brother),,Athlete,Graduated in 2023 with an Honours degree in Business Management and Finance from Middlesex University (Flic-en-Flac; MRI),Fiancée; Alicia (wedding scheduled for September 7; 2024). Father; Jean Philippe. Mother; Isabelle Lagane. Older brother; Gregory,English; French,,
1969196,TRUE,van BAARLE Dylan,van BAARLE D,Dylan van BAARLE,Male,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,0.0,0.0,Cycling Road,Men's Road Race,1992-05-21,VOORBURG,Netherlands,MONACO,Monaco,,,Athlete,,Father; Mario. Mother; Renate. Sister; Ashlynn,Dutch; English,,
1969202,TRUE,van der POEL Mathieu,van der POEL M,Mathieu van der POEL,Male,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,0.0,0.0,Cycling Road,Men's Road Race,1995-01-19,KAPELLEN,Belgium,MARINA ALTA,Spain,MVDP; The Flying Dutchman,He is a car enthusiast; plays golf and likes video games,Athlete,,Partner; Roxanne Bertels. Father; Adrie. Mother; Corinne. Brother; David,Dutch; English,,
1945067,TRUE,STRONG Corbin,STRONG C,Corbin STRONG,Male,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,0.0,0.0,Cycling Road,Men's Road Race,2000-04-30,INVERCARGILL,New Zealand,ANDORRA,Andorra,,,Athlete,,Father; Alan. Mother; Raewyn. Brother; Hayden,English,Craig Palmer national,
1965686,TRUE,ARCHIBOLD Franklin,ARCHIBOLD F,Franklin ARCHIBOLD,Male,Athlete,PAN,Panama,Panama,Panama,Panama,PAN,0.0,0.0,Cycling Road,Men's Road Race,1997-08-24,DAVID,Panama,,,Chiricano eagle,,Athlete,,,Spanish,,
1572928,TRUE,ANIOLKOWSKI Stanislaw,ANIOLKOWSKI S,Stanislaw ANIOLKOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0.0,0.0,Cycling Road,Men's Road Race,1997-01-20,,,,,,,Athlete,,,Polish,,
1943602,TRUE,GIBBONS Ryan,GIBBONS R,Ryan GIBBONS,Male,Athlete,RSA,South Africa,South Africa,South Africa,South Africa,RSA,0.0,0.0,Cycling Road,Men's Road Race,1994-08-13,JOHANNESBURG,South Africa,GIRONA,Spain,Gibbo,,Athlete,,Wife; Jenna. Father; Grant. Mother; Karen. Brother; Jared,English,,
1980230,TRUE,MANIZABAYO Eric,MANIZABAYO E,Eric MANIZABAYO,Male,Athlete,RWA,Rwanda,Rwanda,Rwanda,Rwanda,RWA,0.0,0.0,Cycling Road,Men's Road Race,1997-08-28,JENDA,Rwanda,KIGALI,Rwanda,,,Athlete,,Father; Alphonse (deceased). Mother; Christine,Kinyarwanda,,
1980872,TRUE,NOVAK Domen,NOVAK D,Domen NOVAK,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,Cycling Road,Men's Road Race,1995-07-12,,,,,,,Athlete,,,,,
1981180,TRUE,MEZGEC Luka,MEZGEC L,Luka MEZGEC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,Cycling Road,Men's Road Race,1988-06-27,KRANJ,Slovenia,,,Mezgolino,,Athlete,,,Slovenian,,
1981197,TRUE,MOHORIC Matej,MOHORIC M,Matej MOHORIC,Male,Athlete,SLO,Slovenia,Slovenia,Slovenia,Slovenia,SLO,0.0,0.0,Cycling Road,Men's Road Race,1994-10-19,KRANJ,Slovenia,MONACO,Monaco,,,Athlete,,Married with two children. Father; Marjan. Mother; Marija. Younger sisters; Klara and Anja. Younger brother; Miha,Slovenian,,
1947922,TRUE,ILIC Ognjen,ILIC O,Ognjen ILIC,Male,Athlete,SRB,Serbia,Serbia,Serbia,Serbia,SRB,0.0,0.0,Cycling Road,Men's Road Race,1998-11-21,ARANDELOVAC,Serbia,GRAZ,Austria,,,Athlete; student,Studying software development and business management at Technical University (Graz; AUT),Father; Zoran. Mother; Jelena. Sister; Ivona,Serbian,,
1976567,TRUE,HIRSCHI Marc,HIRSCHI M,Marc HIRSCHI,Male,Athlete,SUI,Switzerland,Switzerland,Switzerland,Switzerland,SUI,0.0,0.0,Cycling Road,Men's Road Race,1998-08-24,BERN,Switzerland,,,,Enjoys doing nothing in the garden; watching Netflix and football,Athlete,,Father; Heinz. Mother; Erika. Brothers; Joel and Fabian. Sister; Angela,English; German,,
1568831,TRUE,KUBIS Lukas,KUBIS L,Lukas KUBIS,Male,Athlete,SVK,Slovakia,Slovakia,Slovakia,Slovakia,SVK,0.0,0.0,Cycling Road,Men's Road Race,2000-01-31,ZVOLEN,Slovakia,DETVIANSKA HUTA,Slovakia,,,Athlete,,,Slovak,Personal: Frantisek Novodomec (SVK),
1569169,TRUE,SODERQVIST Jakob,SODERQVIST J,Jakob SODERQVIST,Male,Athlete,SWE,Sweden,Sweden,Sweden,Sweden,SWE,0.0,0.0,Cycling Road,Men's Road Race,2003-05-31,SUNDSVALL,Sweden,,,,,Athlete,,,Swedish,,
1919721,TRUE,CHAIYASOMBAT Thanakhan,CHAIYASOMBAT T,Thanakhan CHAIYASOMBAT,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0.0,0.0,Cycling Road,Men's Road Race,1999-06-26,,,AMPHOE MAE SAI,Thailand,,,Athlete,,,Thai,,
1565976,TRUE,ABAY Burak,ABAY B,Burak ABAY,Male,Athlete,TUR,Türkiye,Türkiye,Türkiye,Türkiye,TUR,0.0,0.0,Cycling Road,Men's Road Race,1996-01-01,,,BURSA,Türkiye,,,Athlete,,,Turkish,,
1570532,TRUE,KAGIMU Charles,KAGIMU C,Charles KAGIMU,Male,Athlete,UGA,Uganda,Uganda,Uganda,Uganda,UGA,0.0,0.0,Cycling Road,Men's Road Race,1998-09-15,KAMPALA,Uganda,,,,,Athlete,,,English,,
1571933,TRUE,BUDIAK Anatolii,BUDIAK A,Anatolii BUDIAK,Male,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,0.0,0.0,Cycling Road,Men's Road Race,1995-09-29,VINNYTSIA,Ukraine,VINNYTSIA,Ukraine,Tolik,Travel; music,Athlete,,,English; Russian; Ukrainian,,
1912639,TRUE,FAGUNDEZ Eric,FAGUNDEZ E,Eric FAGUNDEZ,Male,Athlete,URU,Uruguay,Uruguay,Uruguay,Uruguay,URU,0.0,0.0,Cycling Road,Men's Road Race,1998-08-19,VERGARA,Uruguay,VERGARA,Uruguay,,,Athlete,,Mother; Helga. Brother; Wayner,Spanish,,
1955086,TRUE,JORGENSON Matteo,JORGENSON M,Matteo JORGENSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0.0,0.0,Cycling Road,Men's Road Race,1999-07-01,WALNUT CREEK; CA,United States,NICE,France,,,Athlete,,Father; Sam. Mother; Cheri. Older sister; Nicole. Older brother; Kristopher,English; French,,
1545478,TRUE,TSVETKOV Nikita,TSVETKOV N,Nikita TSVETKOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,Uzbekistan,Uzbekistan,UZB,0.0,0.0,Cycling Road,Men's Road Race,2005-02-14,,,,,,,Athlete,,,Russian,,
